t,angle
-0.04916882514953613,0.0
-0.024160146713256836,0.0
0.0009648799896240234,0.0
0.02608513832092285,0.0
0.051184654235839844,0.0
0.0759286880493164,0.0
0.10087752342224121,0.0
0.12618017196655273,0.0
0.1512744426727295,0.0
0.1762528419494629,0.0
0.2008049488067627,0.0
0.22712993621826172,0.0
0.25385212898254395,0.0
0.2764565944671631,0.0
0.3034839630126953,0.0
0.3271801471710205,0.0
0.35230159759521484,0.0
0.37713193893432617,0.0
0.4019613265991211,0.0
0.42696166038513184,0.0
0.453106164932251,0.0
0.4760444164276123,0.0
0.5012109279632568,0.0
0.5271744728088379,0.0
0.553030252456665,0.0
0.5781502723693848,0.0
0.6017007827758789,0.0
0.6264231204986572,0.0
0.6528267860412598,0.0
0.6779944896697998,0.0
0.7054057121276855,0.0
0.7283766269683838,0.0
0.7518577575683594,0.0
0.7766327857971191,0.0
0.8019688129425049,0.0
0.8266665935516357,0.0
0.8519821166992188,0.0
0.8808586597442627,0.0
0.9017148017883301,0.0
0.9273450374603271,0.0
0.9521341323852539,0.0
0.9763906002044678,0.0
1.0015292167663574,0.0
1.0265092849731445,0.0
1.051377534866333,0.0
1.0762197971343994,0.0
1.1018996238708496,0.0
1.1279041767120361,0.0
1.1544208526611328,0.0
1.1791338920593262,0.0
1.2034525871276855,0.0
1.227020025253296,0.0
1.2534058094024658,0.0
1.2779099941253662,0.0
1.3124425411224365,0.0
1.3289613723754883,0.0
1.3537571430206299,0.0
1.3782060146331787,0.0
1.401200294494629,0.0
1.4275457859039307,0.0
1.453118085861206,0.0
1.4765708446502686,0.0
1.5013506412506104,0.0
1.5269052982330322,0.0
1.5524625778198242,0.0
1.5762906074523926,0.0
1.6015543937683105,0.0
1.6263372898101807,0.0
1.6514956951141357,0.0
1.681899070739746,0.0
1.7035789489746094,0.0
1.7345335483551025,0.0
1.7511200904846191,0.0
1.7762682437896729,0.0
1.8012053966522217,0.0
1.8265564441680908,0.0
1.852097511291504,0.0
1.879472255706787,0.0
1.9006743431091309,0.0
1.9262518882751465,0.0
1.951392650604248,0.0
1.9771003723144531,0.0
2.0028936862945557,0.0
2.0266940593719482,0.0
2.052475690841675,0.0
2.078026056289673,0.0
2.103473424911499,0.0
2.127936601638794,0.0
2.152498722076416,0.0
2.1757657527923584,0.0
2.201007843017578,0.0
2.226269245147705,0.0
2.2512965202331543,0.0
2.2759389877319336,0.0
2.3009231090545654,0.0
2.3262834548950195,0.0
2.351292371749878,0.0
2.3761401176452637,0.0
2.401660203933716,0.0
2.4260971546173096,0.0
2.4509449005126953,0.0
2.4760940074920654,0.0
2.50122332572937,0.0
2.526167869567871,0.0
2.5511419773101807,0.0
2.576662063598633,0.0
2.6016454696655273,0.0
2.6275320053100586,0.0
2.6518287658691406,0.0
2.6766042709350586,0.0
2.7012696266174316,0.0
2.730112314224243,0.0
2.7513747215270996,0.0
2.7760677337646484,0.0
2.801422119140625,0.0
2.8266265392303467,0.0
2.8517279624938965,0.0
2.876471519470215,0.0
2.9015121459960938,0.0
2.9261302947998047,0.0
2.952411413192749,0.0
2.9767603874206543,0.0
3.001371383666992,0.0
3.026599645614624,0.0
3.0512924194335938,0.0
3.0763463973999023,0.0
3.1014959812164307,0.0
3.1263041496276855,0.0
3.1514790058135986,0.0
3.1761443614959717,0.0
3.20158052444458,0.0
3.227311849594116,0.0
3.252667188644409,0.0
3.2788262367248535,0.0
3.3036787509918213,0.0
3.328584909439087,0.0
3.3535385131835938,0.0
3.377262592315674,0.0
3.4017493724823,0.0
3.426595687866211,0.0
3.4511375427246094,0.0
3.478564500808716,0.0
3.5041239261627197,0.0
3.5273187160491943,0.0
3.560636281967163,0.0
3.579428195953369,0.0
3.602947235107422,0.0
3.627406597137451,0.0
3.65354061126709,0.0
3.6768500804901123,0.0
3.7015957832336426,0.0
3.7260289192199707,0.0
3.7520453929901123,0.0
3.7783069610595703,0.0
3.801466464996338,0.0
3.826904058456421,0.0
3.8513638973236084,0.0
3.87622332572937,0.0
3.9016129970550537,0.0
3.926703453063965,0.0
3.952036142349243,0.0
3.977783679962158,0.0
4.004703044891357,0.0
4.0278425216674805,0.0
4.053457736968994,0.0
4.078081130981445,0.0
4.103490114212036,0.0
4.128696918487549,0.0
4.1540021896362305,0.0
4.179097652435303,0.0
4.203538656234741,0.0
4.2270472049713135,0.0
4.251549482345581,0.0
4.276916265487671,0.0
4.301847457885742,0.0
4.326972484588623,0.0
4.351941347122192,0.0
4.378106117248535,0.0
4.407698631286621,0.0
4.428796052932739,0.0
4.4526801109313965,0.0
4.477144241333008,0.0
4.501970529556274,0.0
4.526618719100952,0.0
4.552177906036377,0.0
4.585241317749023,0.0
4.603749513626099,0.0
4.629300594329834,0.0
4.654842853546143,0.0
4.683035850524902,0.0
4.701730012893677,0.0
4.727361440658569,0.0
4.752185583114624,0.0
4.776669502258301,0.0
4.801603317260742,0.0
4.826505422592163,0.0
4.8534629344940186,0.0
4.879525184631348,0.0
4.902647495269775,0.0
4.926872253417969,0.0
4.953575611114502,0.0
4.976336240768433,0.0
5.002328395843506,0.0
5.027257680892944,0.0
5.051527261734009,0.0
5.076209545135498,0.0
5.102068662643433,0.0
5.1275475025177,0.0
5.151352167129517,0.0
5.17586612701416,0.0
5.201541423797607,0.0
5.226510763168335,0.0
5.251920223236084,0.0
5.2780961990356445,0.0
5.302300453186035,0.0
5.32732892036438,0.0
5.352113246917725,0.0
5.377441644668579,0.0
5.404087543487549,0.0
5.427673578262329,0.0
5.457493782043457,0.0
5.48175048828125,0.0
5.50279426574707,0.0
5.530023097991943,0.0
5.554240703582764,0.0
5.578691720962524,0.0
5.607309579849243,0.0
5.628326416015625,0.0
5.6514952182769775,0.0
5.676716327667236,0.0
5.701053619384766,0.0
5.726401329040527,0.0
5.752523183822632,0.0
5.776486158370972,0.0
5.801894903182983,0.0
5.827723503112793,0.0
5.853625297546387,0.0
5.878885746002197,0.0
5.902665138244629,0.0
5.926079988479614,0.0
5.952373266220093,0.0
5.977691888809204,0.0
6.001081943511963,0.0
6.026464939117432,0.0
6.051959276199341,0.0
6.076209306716919,0.0
6.1012282371521,0.0
6.126932621002197,0.0
6.152642726898193,0.0
6.176739454269409,0.0
6.201591968536377,0.0
6.2284836769104,0.0
6.25235652923584,0.0
6.278259038925171,0.0
6.302003860473633,0.0
6.328145980834961,0.0
6.352780342102051,0.0
6.3777055740356445,0.0
6.401695728302002,0.0
6.427718877792358,0.0
6.453315258026123,0.0
6.478911876678467,0.0
6.502084970474243,0.0
6.5270161628723145,0.0
6.552441358566284,0.0
6.576928615570068,0.0
6.6020872592926025,0.0
6.627022743225098,0.0
6.652246475219727,0.0
6.677315950393677,0.0
6.7027270793914795,0.0
6.727117300033569,0.0
6.752598762512207,0.0
6.777009963989258,0.0
6.802015066146851,0.0
6.826928615570068,0.0
6.852247476577759,0.0
6.877162456512451,0.0
6.901711702346802,0.0
6.927435398101807,0.0
6.9523866176605225,0.0
6.9813995361328125,0.0
7.001562833786011,0.0
7.026013135910034,0.0
7.051133871078491,0.0
7.076786518096924,0.0
7.1013031005859375,0.0
7.1265294551849365,0.0
7.1513566970825195,0.0
7.176532030105591,0.0
7.201381206512451,0.0
7.22722864151001,0.0
7.2522523403167725,0.0
7.2800562381744385,0.0
7.304926872253418,0.0
7.327751874923706,0.0
7.352022886276245,0.0
7.378400802612305,0.0
7.403895378112793,0.0
7.428853988647461,0.0
7.4518420696258545,0.0
7.47659969329834,0.0
7.502214193344116,0.0
7.526495695114136,0.0
7.555664777755737,0.0
7.576475620269775,0.0
7.602351903915405,0.0
7.626890420913696,0.0
7.6516876220703125,0.0
7.676016807556152,0.0
7.701491355895996,0.0
7.7266459465026855,0.0
7.753425359725952,0.0
7.776766061782837,0.0
7.80561900138855,0.0
7.826054096221924,0.0
7.851548433303833,0.0
7.876609563827515,0.0
7.903806686401367,0.0
7.927877426147461,0.0
7.960242986679077,0.0
7.978288650512695,0.0
8.002667665481567,0.0
8.03055453300476,0.0
8.052019596099854,0.0
8.07898998260498,0.0
8.101964473724365,0.0
8.127888202667236,0.0
8.152337551116943,0.0
8.177932262420654,0.0
8.201022386550903,0.0
8.226083755493164,0.0
8.25964617729187,0.0
8.276913404464722,0.0
8.303355932235718,-0.0025081888306885958
8.326520681381226,-0.004793351981788874
8.352181434631348,-0.006869238335639238
8.376596927642822,-0.008768601343035698
8.40170431137085,-0.010445646941661835
8.42673110961914,-0.011992382816970348
8.451221227645874,-0.013393468223512173
8.476299524307251,-0.014671752229332924
8.50174069404602,-0.015825916081666946
8.527234554290771,-0.016877269372344017
8.55219841003418,-0.01782628335058689
8.577452659606934,-0.018720688298344612
8.601869106292725,-0.01947184093296528
8.627183437347412,-0.02018342912197113
8.653794527053833,-0.02082853391766548
8.678315162658691,-0.021412959322333336
8.705071449279785,-0.021943217143416405
8.726240396499634,-0.02242465317249298
8.751241445541382,-0.022861091420054436
8.776104211807251,-0.023257572203874588
8.801408767700195,-0.023617582395672798
8.826200485229492,-0.023944728076457977
8.85207223892212,-0.02424239180982113
8.877089738845825,-0.024511832743883133
8.901382207870483,-0.024754419922828674
8.92659878730774,-0.024976210668683052
8.952590703964233,-0.025180617347359657
8.977402448654175,-0.02535991370677948
9.002162456512451,-0.025525225326418877
9.027104377746582,-0.02567501738667488
9.05400562286377,-0.02581159770488739
9.079449653625488,-0.025935735553503036
9.10432243347168,-0.02604786865413189
9.133119344711304,-0.02616790495812893
9.151958703994751,-0.02624192088842392
9.176512956619263,-0.026325849816203117
9.201665878295898,-0.026401933282613754
9.226092338562012,-0.026470841839909554
9.25135064125061,-0.02653328888118267
9.276520013809204,-0.026590535417199135
9.300973653793335,-0.026641450822353363
9.3262300491333,-0.026688341051340103
9.351132869720459,-0.026730824261903763
9.376847267150879,-0.02676974982023239
9.402456998825073,-0.02680426836013794
9.427820205688477,-0.026836054399609566
9.45248556137085,-0.026864787563681602
9.478936910629272,-0.02689109742641449
9.501096248626709,-0.026914553716778755
9.526171922683716,-0.02693604677915573
9.551243782043457,-0.0269556175917387
9.577502489089966,-0.026972973719239235
9.601950407028198,-0.02698669768869877
9.628119707107544,-0.02699306793510914
9.654180526733398,-0.026998797431588173
9.676800012588501,-0.026991253718733788
9.704013586044312,-0.02695869654417038
9.72792673110962,-0.02689150907099247
9.751103401184082,-0.02677241899073124
9.77666974067688,-0.026597941294312477
9.801652669906616,-0.02644442766904831
9.826156377792358,-0.026235561817884445
9.851069927215576,-0.025939734652638435
9.876312255859375,-0.025473784655332565
9.901092290878296,-0.024802032858133316
9.927431106567383,-0.023945074528455734
9.951351642608643,-0.023173397406935692
9.977701425552368,-0.022264137864112854
10.000957489013672,-0.021251773461699486
10.026792049407959,-0.02014453522861004
10.052828311920166,-0.018974369391798973
10.077056646347046,-0.01790759153664112
10.102083444595337,-0.016721777617931366
10.126255750656128,-0.015451694838702679
10.151123046875,-0.014048638753592968
10.176059007644653,-0.012646419927477837
10.201104164123535,-0.01126516330987215
10.226498365402222,-0.009889340959489346
10.251160621643066,-0.008650396019220352
10.276381015777588,-0.007387657184153795
10.30291485786438,-0.006050994154065847
10.327786922454834,-0.0045189280062913895
10.35259222984314,-0.0032243668101727962
10.37719178199768,-0.0013835177524015307
10.404040098190308,0.0002733220753725618
10.427300453186035,0.0020135859958827496
10.454238176345825,0.0037652840837836266
10.477917909622192,0.005491481628268957
10.509838819503784,0.0071729738265275955
10.530327558517456,0.008843687362968922
10.553008317947388,0.010277948342263699
10.578665018081665,0.011761944741010666
10.603724002838135,0.013251137919723988
10.627927780151367,0.014682120643556118
10.653753995895386,0.015981679782271385
10.677805185317993,0.01710592955350876
10.702993869781494,0.018121905624866486
10.72873067855835,0.01894761435687542
10.751994609832764,0.019521629437804222
10.778284788131714,0.019787555560469627
10.804903030395508,0.019736072048544884
10.829160213470459,0.019411601126194
